LAT,LON,CO,O3,PM025,,max lat,min lat,,,,,,
40.419,-79.867,73.197,30.311,9.0817,,,,,,,,,
40.42,-79.867,73.223,30.308,9.0817,,,,,,,,,
40.422,-79.867,73.255,30.305,9.0817,,,,,,,,,
40.424,-79.867,149.24,29.866,9.0817,,,,,,,,,
40.426,-79.867,411.31,28.066,9.0817,,,,,,,,,
40.428,-79.867,411.33,28.071,9.0817,,,,,,,,,
40.429,-79.867,411.37,28.078,9.0818,,,,,,,,,
40.431,-79.867,411.45,28.089,9.0818,,,,,,,,,
40.433,-79.867,411.61,28.111,9.0818,,,,,,,,,
40.435,-79.867,412.03,28.148,8.5923,,,,,,,,,
40.437,-79.867,412.81,28.193,8.1855,,,,,,,,,
40.438,-79.867,412.73,28.19,8.1852,,,,,,,,,
40.44,-79.867,411.96,28.143,7.0208,,,,,,,,,
40.442,-79.867,411.59,28.108,4.6481,,,,,,,,,
40.444,-79.867,411.44,28.088,4.6481,,,,,,,,,
40.446,-79.867,411.37,28.077,4.6481,,,,,,,,,
40.447,-79.867,411.33,28.07,4.6481,,,,,,,,,
40.449,-79.867,411.31,28.066,4.6482,,,,,,,,,
40.451,-79.867,411.3,28.063,4.6482,,,,,,,,,
40.453,-79.867,411.29,28.061,4.6482,,,,,,,,,
40.455,-79.867,411.28,28.06,4.6483,,,,,,,,,
40.456,-79.867,411.28,28.059,4.6483,,,,,,,,,
40.458,-79.867,411.28,28.058,4.6484,,,,,,,,,
40.46,-79.867,411.27,28.058,4.6485,,,,,,,,,
40.462,-79.867,411.27,28.057,4.6485,,,,,,,,,
40.464,-79.867,411.27,28.057,4.6486,,,,,,,,,
40.465,-79.867,411.27,28.056,4.6486,,,,,,,,,
40.467,-79.867,411.27,28.056,4.6487,,,,,,,,,
40.469,-79.867,411.27,28.056,4.6487,,,,,,,,,
40.471,-79.867,411.27,28.056,4.6487,,,,,,,,,
40.473,-79.867,344.3,27.983,4.6488,,,,,,,,,
40.474,-79.867,125.86,24.278,5.83,,,,,,,,,
40.476,-79.867,140.48,25.026,7.4021,,,,,,,,,
40.478,-79.867,140.48,25.026,7.4022,,,,,,,,,
40.48,-79.867,140.48,25.026,7.4022,,,,,,,,,
40.482,-79.867,140.48,25.026,7.4022,,,,,,,,,
40.483,-79.867,140.48,25.026,7.4023,,,,,,,,,
40.485,-79.867,140.48,25.026,7.4023,,,,,,,,,
40.487,-79.867,140.48,25.026,7.4023,,,,,,,,,
40.489,-79.867,140.48,25.026,7.4024,,,,,,,,,
40.491,-79.867,140.48,25.026,7.4024,,,,,,,,,
40.492,-79.867,140.48,25.026,7.4024,,,,,,,,,
40.494,-79.867,140.48,25.026,7.4024,,,,,,,,,
40.496,-79.867,140.48,25.026,7.4024,,,,,,,,,
40.498,-79.867,140.48,25.026,7.4024,,,,,,,,,
40.5,-79.867,140.48,25.026,7.4024,,,,,,,,,
40.501,-79.867,140.48,25.026,7.4024,,,,,,,,,
40.503,-79.867,140.48,25.026,7.4023,,,,,,,,,
40.505,-79.867,140.48,25.026,7.4023,,,,,,,,,
40.507,-79.867,140.48,25.026,7.4023,,,,,,,,,
40.509,-79.867,140.48,25.026,7.4022,,,,,,,,,
40.51,-79.867,140.48,25.026,7.4022,,,,,,,,,
40.512,-79.867,140.48,25.026,7.4021,,,,,,,,,
40.514,-79.867,140.49,25.026,7.4021,,,,,,,,,
40.516,-79.867,140.49,25.026,7.4021,,,,,,,,,
40.518,-79.867,140.49,25.026,7.402,,,,,,,,,
40.519,-79.867,140.49,25.026,7.402,,,,,,,,,
40.521,-79.867,140.49,25.026,7.4019,,,,,,,,,
40.523,-79.867,140.49,25.026,7.4019,,,,,,,,,
40.525,-79.867,140.49,25.026,7.4019,,,,,,,,,
40.527,-79.867,140.49,25.026,7.4018,,,,,,,,,
40.528,-79.867,140.49,25.026,7.4018,,,,,,,,,
40.53,-79.867,140.49,25.026,7.4018,,,,,,,,,
40.532,-79.867,140.49,25.026,7.4018,,,,,,,,,
40.262,-79.865,118.35,31.386,7.6989,,,,,,,,,
40.264,-79.865,118.35,31.387,7.6989,,,,,,,,,
40.266,-79.865,118.35,31.387,7.699,,,,,,,,,
40.268,-79.865,118.34,31.388,7.699,,,,,,,,,
40.269,-79.865,118.34,31.388,7.6991,,,,,,,,,
40.271,-79.865,118.33,31.389,7.6991,,,,,,,,,
40.273,-79.865,118.33,31.389,7.6992,,,,,,,,,
40.275,-79.865,118.32,31.39,7.6993,,,,,,,,,
40.277,-79.865,118.31,31.391,7.6994,,,,,,,,,
40.278,-79.865,118.3,31.391,7.6994,,,,,,,,,
40.28,-79.865,118.3,31.392,7.6995,,,,,,,,,
40.282,-79.865,118.29,31.393,7.6996,,,,,,,,,
40.284,-79.865,118.28,31.395,7.6997,,,,,,,,,
40.286,-79.865,118.28,31.396,7.6998,,,,,,,,,
40.287,-79.865,118.27,31.397,7.6999,,,,,,,,,
40.289,-79.865,133.07,31.398,6.9751,,,,,,,,,
40.291,-79.865,158.59,31.33,5.8239,,,,,,,,,
40.293,-79.865,158.01,30.04,5.669,,,,,,,,,
40.295,-79.865,157.99,30.043,5.6702,,,,,,,,,
40.296,-79.865,157.95,30.047,5.6718,,,,,,,,,
40.298,-79.865,157.89,30.054,5.6741,,,,,,,,,
40.3,-79.865,157.81,30.063,5.6777,,,,,,,,,
40.302,-79.865,157.68,30.078,5.6832,,,,,,,,,
40.304,-79.865,157.48,30.102,5.6921,,,,,,,,,
40.305,-79.865,154.34,29.363,6.0857,,,,,,,,,
40.307,-79.865,151.26,28.47,6.514,,,,,,,,,
40.309,-79.865,149.97,27.06,6.9698,,,,,,,,,
40.311,-79.865,149.35,25.482,7.362,,,,,,,,,
40.313,-79.865,149.51,24.783,7.5051,,,,,,,,,
40.314,-79.865,149.71,24.808,7.4751,,,,,,,,,
40.316,-79.865,149.81,24.827,7.461,,,,,,,,,
40.318,-79.865,149.85,24.84,7.4542,,,,,,,,,
40.32,-79.865,149.87,24.847,7.4506,,,,,,,,,
40.322,-79.865,149.88,24.852,7.4484,,,,,,,,,
40.323,-79.865,137,25.711,7.519,,,,,,,,,
40.325,-79.865,122.73,26.798,7.5024,,,,,,,,,
40.327,-79.865,122.35,26.828,7.502,,,,,,,,,
40.329,-79.865,107.42,27.911,7.5707,,,,,,,,,
40.331,-79.865,92.54,28.915,7.6438,,,,,,,,,
40.332,-79.865,92.443,28.922,7.6438,,,,,,,,,
40.334,-79.865,75.823,29.859,7.5516,,,,,,,,,
40.336,-79.865,75.815,29.858,7.5515,,,,,,,,,
40.338,-79.865,75.809,29.858,7.5515,,,,,,,,,
40.34,-79.865,75.803,29.858,7.5514,,,,,,,,,
40.341,-79.865,75.799,29.858,7.5514,,,,,,,,,
40.343,-79.865,112.32,30.998,5.7992,,,,,,,,,
40.345,-79.865,123.8,31.403,4.6587,,,,,,,,,
40.347,-79.865,123.8,31.403,4.6587,,,,,,,,,
40.349,-79.865,123.8,31.403,4.6587,,,,,,,,,
40.35,-79.865,150.72,31.403,6.467,,,,,,,,,
40.352,-79.865,179.04,31.403,8.8055,,,,,,,,,
40.354,-79.865,179.04,31.403,8.8057,,,,,,,,,
40.356,-79.865,179.04,31.402,8.806,,,,,,,,,
40.358,-79.865,179.04,31.402,8.8064,,,,,,,,,
40.359,-79.865,179.03,31.402,8.8068,,,,,,,,,
40.361,-79.865,179.03,31.402,8.8074,,,,,,,,,
40.363,-79.865,179.03,31.402,8.808,,,,,,,,,
40.365,-79.865,179.03,32.548,8.8089,,,,,,,,,
40.367,-79.865,179.03,32.548,8.8101,,,,,,,,,
40.368,-79.865,179.03,32.548,8.8116,,,,,,,,,
40.37,-79.865,179.02,32.548,8.8138,,,,,,,,,
40.372,-79.865,179.02,32.548,8.8167,,,,,,,,,
40.374,-79.865,179.01,32.548,8.8207,,,,,,,,,
40.376,-79.865,179,32.549,8.826,,,,,,,,,
40.377,-79.865,178.99,32.549,8.8324,,,,,,,,,
40.379,-79.865,178.98,32.549,8.8382,,,,,,,,,
40.381,-79.865,178.98,32.549,8.8403,,,,,,,,,
40.383,-79.865,178.98,32.549,8.8373,,,,,,,,,
40.385,-79.865,179,32.549,8.8312,,,,,,,,,
40.386,-79.865,179.01,32.549,8.8249,,,,,,,,,
40.388,-79.865,179.01,32.55,8.8198,,,,,,,,,
40.39,-79.865,101.41,32.55,5.465,,,,,,,,,
40.392,-79.865,101.31,32.551,5.465,,,,,,,,,
40.394,-79.865,101.14,32.553,5.4648,,,,,,,,,
40.395,-79.865,100.8,32.557,5.4631,,,,,,,,,
40.397,-79.865,100.09,32.567,5.4541,,,,,,,,,
40.399,-79.865,103.28,33.305,5.5252,,,,,,,,,
40.401,-79.865,111.97,34.369,5.7146,,,,,,,,,
40.402,-79.865,124.44,35.493,5.9091,,,,,,,,,
40.404,-79.865,135.5,35.952,6.0349,,,,,,,,,
40.406,-79.865,139.09,36.383,6.1799,,,,,,,,,
40.408,-79.865,138.89,36.327,6.179,,,,,,,,,
40.41,-79.865,138.75,36.295,6.1784,,,,,,,,,
40.411,-79.865,138.65,36.276,6.1781,,,,,,,,,
40.413,-79.865,127.65,35.323,6.8079,,,,,,,,,
40.415,-79.865,73.261,30.305,9.0817,,,,,,,,,
40.417,-79.865,73.26,30.305,9.0817,,,,,,,,,
40.419,-79.865,73.267,30.304,9.0817,,,,,,,,,
40.42,-79.865,73.282,30.303,9.0817,,,,,,,,,
40.422,-79.865,73.302,30.301,9.0817,,,,,,,,,
40.424,-79.865,411.3,28.064,9.0817,,,,,,,,,
40.426,-79.865,411.32,28.067,9.0817,,,,,,,,,
40.428,-79.865,411.34,28.072,9.0818,,,,,,,,,
40.429,-79.865,411.38,28.08,9.0818,,,,,,,,,
40.431,-79.865,411.48,28.094,9.0818,,,,,,,,,
40.433,-79.865,411.74,28.124,9.0818,,,,,,,,,
40.435,-79.865,412.78,28.192,8.9677,,,,,,,,,
40.437,-79.865,418.6,28.326,8.1847,,,,,,,,,
40.438,-79.865,417.44,28.31,8.1845,,,,,,,,,
40.44,-79.865,412.56,28.181,7.0239,,,,,,,,,
40.442,-79.865,411.69,28.119,4.6483,,,,,,,,,
40.444,-79.865,411.47,28.092,4.6483,,,,,,,,,
40.446,-79.865,411.38,28.078,4.6483,,,,,,,,,
40.447,-79.865,411.34,28.071,4.6483,,,,,,,,,
40.449,-79.865,411.31,28.066,4.6483,,,,,,,,,
40.451,-79.865,411.3,28.064,4.6483,,,,,,,,,
40.453,-79.865,411.29,28.061,4.6484,,,,,,,,,
40.455,-79.865,411.28,28.06,4.6484,,,,,,,,,
40.456,-79.865,411.28,28.059,4.6484,,,,,,,,,
40.458,-79.865,411.28,28.058,4.6485,,,,,,,,,
40.46,-79.865,411.27,28.058,4.6485,,,,,,,,,
40.462,-79.865,411.27,28.057,4.6486,,,,,,,,,
40.464,-79.865,411.27,28.057,4.6486,,,,,,,,,
40.465,-79.865,411.27,28.056,4.6487,,,,,,,,,
40.467,-79.865,411.27,28.056,4.6487,,,,,,,,,
40.469,-79.865,411.27,28.056,4.6487,,,,,,,,,
40.471,-79.865,411.27,28.056,4.6488,,,,,,,,,
40.473,-79.865,411.26,28.056,4.6488,,,,,,,,,
40.474,-79.865,411.26,28.055,4.6488,,,,,,,,,
40.476,-79.865,140.49,25.026,7.4021,,,,,,,,,
40.478,-79.865,140.49,25.026,7.4021,,,,,,,,,
40.48,-79.865,140.48,25.026,7.4021,,,,,,,,,
40.482,-79.865,140.48,25.026,7.4022,,,,,,,,,
40.483,-79.865,140.48,25.026,7.4022,,,,,,,,,
40.485,-79.865,140.48,25.026,7.4022,,,,,,,,,
40.487,-79.865,140.48,25.026,7.4022,,,,,,,,,
40.489,-79.865,140.48,25.026,7.4023,,,,,,,,,
40.491,-79.865,140.48,25.026,7.4023,,,,,,,,,
40.492,-79.865,140.48,25.026,7.4023,,,,,,,,,
40.494,-79.865,140.48,25.026,7.4023,,,,,,,,,
40.496,-79.865,140.48,25.026,7.4023,,,,,,,,,
40.498,-79.865,140.48,25.026,7.4023,,,,,,,,,
40.5,-79.865,140.48,25.026,7.4023,,,,,,,,,
40.501,-79.865,140.48,25.026,7.4022,,,,,,,,,
40.503,-79.865,140.48,25.026,7.4022,,,,,,,,,
40.505,-79.865,140.48,25.026,7.4022,,,,,,,,,
40.507,-79.865,140.48,25.026,7.4022,,,,,,,,,
40.509,-79.865,140.48,25.026,7.4021,,,,,,,,,
40.51,-79.865,140.49,25.026,7.4021,,,,,,,,,
40.512,-79.865,140.49,25.026,7.4021,,,,,,,,,
40.514,-79.865,140.49,25.026,7.402,,,,,,,,,
40.516,-79.865,140.49,25.026,7.402,,,,,,,,,
40.518,-79.865,140.49,25.026,7.402,,,,,,,,,
40.519,-79.864,140.49,25.026,7.4019,,,,,,,,,
40.521,-79.864,140.49,25.026,7.4019,,,,,,,,,
40.523,-79.864,140.49,25.026,7.4019,,,,,,,,,
40.525,-79.864,140.49,25.026,7.4018,,,,,,,,,
40.527,-79.864,140.49,25.026,7.4018,,,,,,,,,
40.528,-79.864,140.49,25.026,7.4018,,,,,,,,,
40.53,-79.864,140.49,25.026,7.4018,,,,,,,,,
40.532,-79.864,140.49,25.026,7.4017,,,,,,,,,
40.262,-79.862,118.35,31.386,7.6989,,,,,,,,,
40.264,-79.862,118.35,31.387,7.6989,,,,,,,,,
40.266,-79.862,118.35,31.387,7.6989,,,,,,,,,
40.268,-79.862,118.34,31.387,7.699,,,,,,,,,
40.269,-79.862,118.34,31.388,7.699,,,,,,,,,
40.271,-79.862,118.34,31.388,7.6991,,,,,,,,,
40.273,-79.862,118.33,31.389,7.6991,,,,,,,,,
40.275,-79.862,118.33,31.389,7.6992,,,,,,,,,
40.277,-79.862,118.32,31.39,7.6993,,,,,,,,,
40.278,-79.862,118.31,31.391,7.6993,,,,,,,,,
40.28,-79.862,118.31,31.391,7.6994,,,,,,,,,
40.282,-79.862,118.3,31.392,7.6995,,,,,,,,,
40.284,-79.862,118.3,31.393,7.6995,,,,,,,,,
40.286,-79.862,118.29,31.394,7.6996,,,,,,,,,
40.287,-79.862,118.29,31.797,7.6996,,,,,,,,,
40.289,-79.862,137.34,30.816,6.6775,,,,,,,,,
40.291,-79.862,158.04,30.037,5.668,,,,,,,,,
40.293,-79.862,158.02,30.039,5.6687,,,,,,,,,
40.295,-79.862,158,30.042,5.6698,,,,,,,,,
40.296,-79.862,157.96,30.046,5.6711,,,,,,,,,
40.298,-79.862,157.92,30.051,5.673,,,,,,,,,
40.3,-79.862,157.86,30.058,5.6757,,,,,,,,,
40.302,-79.862,157.77,30.068,5.6795,,,,,,,,,
40.304,-79.862,154.45,29.209,6.1131,,,,,,,,,
40.305,-79.862,151.23,28.248,6.5646,,,,,,,,,
40.307,-79.862,150.02,27.014,6.9729,,,,,,,,,
40.309,-79.862,149.52,25.589,7.316,,,,,,,,,
40.311,-79.862,149.35,24.773,7.5279,,,,,,,,,
40.313,-79.862,149.41,24.776,7.5194,,,,,,,,,
40.314,-79.862,149.7,24.805,7.4774,,,,,,,,,
40.316,-79.862,149.8,24.826,7.4616,,,,,,,,,
40.318,-79.862,149.85,24.839,7.4544,,,,,,,,,
40.32,-79.862,149.87,24.847,7.4507,,,,,,,,,
40.322,-79.862,149.88,24.852,7.4485,,,,,,,,,
40.323,-79.862,149.89,24.855,7.4471,,,,,,,,,
40.325,-79.862,149.9,24.857,7.4463,,,,,,,,,
40.327,-79.862,149.9,24.858,7.4456,,,,,,,,,
40.329,-79.862,149.9,24.859,7.4452,,,,,,,,,
40.331,-79.862,136.72,25.734,7.5187,,,,,,,,,
40.332,-79.862,122.5,26.816,7.5017,,,,,,,,,
40.334,-79.862,122.34,26.829,7.5016,,,,,,,,,
40.336,-79.862,107.47,27.907,7.5708,,,,,,,,,
40.338,-79.862,92.592,28.91,7.6443,,,,,,,,,
40.34,-79.862,92.536,28.914,7.6443,,,,,,,,,
40.341,-79.862,123.8,31.403,4.6588,,,,,,,,,
40.343,-79.862,123.8,31.403,4.6588,,,,,,,,,
40.345,-79.862,123.8,31.403,4.6588,,,,,,,,,
40.347,-79.862,123.8,31.403,4.6588,,,,,,,,,
40.349,-79.862,123.8,31.403,4.6588,,,,,,,,,
40.35,-79.862,123.8,31.403,4.6588,,,,,,,,,
40.352,-79.862,150.72,31.403,6.4676,,,,,,,,,
40.354,-79.862,179.04,31.403,8.8057,,,,,,,,,
40.356,-79.862,179.04,31.403,8.806,,,,,,,,,
40.358,-79.862,179.04,31.403,8.8063,,,,,,,,,
40.359,-79.862,179.03,31.403,8.8067,,,,,,,,,
40.361,-79.862,179.03,31.402,8.8072,,,,,,,,,
40.363,-79.862,179.03,31.402,8.8078,,,,,,,,,
40.365,-79.862,179.03,32.548,8.8086,,,,,,,,,
40.367,-79.862,179.03,32.548,8.8095,,,,,,,,,
40.368,-79.862,179.03,32.548,8.8108,,,,,,,,,
40.37,-79.862,179.03,32.548,8.8125,,,,,,,,,
40.372,-79.862,179.02,32.548,8.8146,,,,,,,,,
40.374,-79.862,179.02,32.548,8.8173,,,,,,,,,
40.376,-79.862,179.01,32.549,8.8205,,,,,,,,,
40.377,-79.862,179.01,32.549,8.8239,,,,,,,,,
40.379,-79.862,179,32.549,8.8266,,,,,,,,,
40.381,-79.862,179,32.549,8.8275,,,,,,,,,
40.383,-79.862,179,32.549,8.8262,,,,,,,,,
40.385,-79.862,179.01,32.549,8.8233,,,,,,,,,
40.386,-79.862,179.01,32.549,8.8199,,,,,,,,,
40.388,-79.862,146.4,32.55,7.6848,,,,,,,,,
40.39,-79.862,101.41,32.55,5.465,,,,,,,,,
40.392,-79.862,101.31,32.551,5.465,,,,,,,,,
40.394,-79.862,101.13,32.553,5.4647,,,,,,,,,
40.395,-79.862,100.76,32.558,5.4628,,,,,,,,,
40.397,-79.862,99.923,32.569,5.4507,,,,,,,,,
40.399,-79.862,102.49,33.286,5.4907,,,,,,,,,
40.401,-79.862,115.27,34.824,5.7695,,,,,,,,,
40.402,-79.862,130.31,36.385,6.0173,,,,,,,,,
40.404,-79.862,136.92,36.261,6.0719,,,,,,,,,
40.406,-79.862,139.24,36.436,6.1808,,,,,,,,,
40.408,-79.862,138.96,36.344,6.1793,,,,,,,,,
40.41,-79.862,138.78,36.302,6.1786,,,,,,,,,
40.411,-79.862,138.67,36.28,6.1782,,,,,,,,,
40.413,-79.862,138.59,36.267,6.1779,,,,,,,,,
40.415,-79.862,127.62,35.314,6.8099,,,,,,,,,
40.417,-79.862,85.533,32.141,8.4889,,,,,,,,,
40.419,-79.862,73.315,30.3,9.0817,,,,,,,,,
40.42,-79.862,73.324,30.299,9.0817,,,,,,,,,
40.422,-79.862,220.7,29.899,9.0817,,,,,,,,,
40.424,-79.862,411.3,28.064,9.0818,,,,,,,,,
40.426,-79.862,411.32,28.067,9.0818,,,,,,,,,
40.428,-79.862,411.34,28.072,9.0818,,,,,,,,,
40.429,-79.862,411.38,28.079,9.0818,,,,,,,,,
40.431,-79.862,411.48,28.094,9.0818,,,,,,,,,
40.433,-79.862,411.73,28.123,9.0819,,,,,,,,,
40.435,-79.862,412.67,28.187,9.0819,,,,,,,,,
40.437,-79.862,417.09,28.305,8.9751,,,,,,,,,
40.438,-79.862,416.31,28.291,8.1839,,,,,,,,,
40.44,-79.862,412.48,28.177,7.6433,,,,,,,,,
40.442,-79.862,411.68,28.118,4.6484,,,,,,,,,
40.444,-79.862,411.46,28.092,4.6484,,,,,,,,,
40.446,-79.862,411.38,28.078,4.6484,,,,,,,,,
40.447,-79.862,411.34,28.071,4.6484,,,,,,,,,
40.449,-79.862,411.31,28.066,4.6484,,,,,,,,,
40.451,-79.862,411.3,28.063,4.6484,,,,,,,,,
40.453,-79.862,411.29,28.061,4.6485,,,,,,,,,
40.455,-79.862,411.28,28.06,4.6485,,,,,,,,,
40.456,-79.862,411.28,28.059,4.6485,,,,,,,,,
40.458,-79.862,411.28,28.058,4.6486,,,,,,,,,
40.46,-79.862,411.27,28.058,4.6486,,,,,,,,,
40.462,-79.862,411.27,28.057,4.6486,,,,,,,,,
40.464,-79.862,411.27,28.057,4.6487,,,,,,,,,
40.465,-79.862,411.27,28.056,4.6487,,,,,,,,,
40.467,-79.862,411.27,28.056,4.6487,,,,,,,,,
40.469,-79.862,411.27,28.056,4.6488,,,,,,,,,
40.471,-79.862,411.27,28.056,4.6488,,,,,,,,,
40.473,-79.862,411.26,28.056,4.6488,,,,,,,,,
40.474,-79.862,411.26,28.055,4.6488,,,,,,,,,
40.476,-79.862,411.26,28.055,7.402,,,,,,,,,
40.478,-79.862,140.49,25.026,7.402,,,,,,,,,
40.48,-79.862,140.49,25.026,7.4021,,,,,,,,,
40.482,-79.862,140.49,25.026,7.4021,,,,,,,,,
40.483,-79.862,140.49,25.026,7.4021,,,,,,,,,
40.485,-79.862,140.48,25.026,7.4021,,,,,,,,,
40.487,-79.862,140.48,25.026,7.4021,,,,,,,,,
40.489,-79.862,140.48,25.026,7.4022,,,,,,,,,
40.491,-79.862,140.48,25.026,7.4022,,,,,,,,,
40.492,-79.862,140.48,25.026,7.4022,,,,,,,,,
40.494,-79.862,140.48,25.026,7.4022,,,,,,,,,
40.496,-79.862,140.48,25.026,7.4022,,,,,,,,,
40.498,-79.862,140.48,25.026,7.4022,,,,,,,,,
40.5,-79.862,140.48,25.026,7.4022,,,,,,,,,
40.501,-79.862,140.48,25.026,7.4022,,,,,,,,,
40.503,-79.862,140.48,25.026,7.4021,,,,,,,,,
40.505,-79.862,140.48,25.026,7.4021,,,,,,,,,
40.507,-79.862,140.49,25.026,7.4021,,,,,,,,,
40.509,-79.862,140.49,25.026,7.4021,,,,,,,,,
40.51,-79.862,140.49,25.026,7.402,,,,,,,,,
40.512,-79.862,140.49,25.026,7.402,,,,,,,,,
40.514,-79.862,140.49,25.026,7.402,,,,,,,,,
40.516,-79.862,140.49,25.026,7.402,,,,,,,,,
40.518,-79.862,140.49,25.026,7.4019,,,,,,,,,
40.519,-79.862,140.49,25.026,7.4019,,,,,,,,,
40.521,-79.862,140.49,25.026,7.4019,,,,,,,,,
40.523,-79.862,140.49,25.026,7.4018,,,,,,,,,
40.525,-79.862,140.49,25.026,7.4018,,,,,,,,,
40.527,-79.862,140.49,25.026,7.4018,,,,,,,,,
40.528,-79.862,140.49,25.026,7.4018,,,,,,,,,
40.53,-79.862,140.49,25.026,7.4017,,,,,,,,,
40.532,-79.862,140.49,25.026,7.4017,,,,,,,,,
40.262,-79.86,118.36,31.386,7.6988,,,,,,,,,
40.264,-79.86,118.35,31.386,7.6989,,,,,,,,,
40.266,-79.86,118.35,31.387,7.6989,,,,,,,,,
40.268,-79.86,118.35,31.387,7.6989,,,,,,,,,
40.269,-79.86,118.34,31.387,7.699,,,,,,,,,
40.271,-79.86,118.34,31.388,7.699,,,,,,,,,
40.273,-79.86,118.34,31.388,7.6991,,,,,,,,,
40.275,-79.86,118.33,31.389,7.6991,,,,,,,,,
40.277,-79.86,118.33,31.389,7.6992,,,,,,,,,
40.278,-79.86,118.32,31.39,7.6992,,,,,,,,,
40.28,-79.86,118.32,31.391,7.6993,,,,,,,,,
40.282,-79.86,118.31,31.391,7.6993,,,,,,,,,
40.284,-79.86,118.31,31.392,7.6994,,,,,,,,,
40.286,-79.86,118.31,31.796,7.6994,,,,,,,,,
40.287,-79.86,137.24,30.812,6.6827,,,,,,,,,
40.289,-79.86,158.06,30.035,5.6672,,,,,,,,,
40.291,-79.86,158.04,30.037,5.6678,,,,,,,,,
40.293,-79.86,158.03,30.038,5.6684,,,,,,,,,
40.295,-79.86,158.01,30.041,5.6693,,,,,,,,,
40.296,-79.86,157.98,30.044,5.6704,,,,,,,,,
40.298,-79.86,157.95,30.048,5.6719,,,,,,,,,
40.3,-79.86,154.56,29.178,6.1107,,,,,,,,,
40.302,-79.86,151.3,28.277,6.5496,,,,,,,,,
40.304,-79.86,150.13,27.218,6.9195,,,,,,,,,
40.305,-79.86,149.64,25.904,7.2316,,,,,,,,,
40.307,-79.86,149.82,24.829,7.4597,,,,,,,,,
40.309,-79.86,149.75,24.814,7.4699,,,,,,,,,
40.311,-79.86,149.66,24.8,7.4827,,,,,,,,,
40.313,-79.86,149.67,24.801,7.4814,,,,,,,,,
40.314,-79.86,149.76,24.816,7.4683,,,,,,,,,
40.316,-79.86,149.82,24.831,7.4588,,,,,,,,,
40.318,-79.86,149.86,24.841,7.4533,,,,,,,,,
40.32,-79.86,149.87,24.848,7.4502,,,,,,,,,
40.322,-79.86,149.88,24.852,7.4483,,,,,,,,,
40.323,-79.86,149.89,24.855,7.447,,,,,,,,,
40.325,-79.86,149.9,24.857,7.4462,,,,,,,,,
40.327,-79.86,149.9,24.858,7.4456,,,,,,,,,
40.329,-79.86,149.9,24.859,7.4452,,,,,,,,,
40.331,-79.86,149.9,24.86,7.4449,,,,,,,,,
40.332,-79.86,149.9,24.861,7.4446,,,,,,,,,
40.334,-79.86,149.9,24.861,7.4444,,,,,,,,,
40.336,-79.86,149.91,24.861,7.4443,,,,,,,,,
40.338,-79.86,136.63,25.742,7.5186,,,,,,,,,
40.34,-79.86,123.8,31.403,4.6588,,,,,,,,,
40.341,-79.86,123.8,31.403,4.6588,,,,,,,,,
40.343,-79.86,123.8,31.403,4.6588,,,,,,,,,
40.345,-79.86,123.8,31.403,4.6588,,,,,,,,,
40.347,-79.86,123.8,31.403,4.6588,,,,,,,,,
40.349,-79.86,123.8,31.403,4.6588,,,,,,,,,
40.35,-79.86,123.8,31.403,4.6588,,,,,,,,,
40.352,-79.86,123.8,31.403,4.6588,,,,,,,,,
40.354,-79.86,150.72,31.403,6.4683,,,,,,,,,
40.356,-79.86,179.04,31.403,8.8059,,,,,,,,,
40.358,-79.86,179.04,31.403,8.8062,,,,,,,,,
40.359,-79.86,179.04,31.403,8.8065,,,,,,,,,
40.361,-79.86,179.03,31.403,8.807,,,,,,,,,
40.363,-79.86,179.03,31.402,8.8075,,,,,,,,,
40.365,-79.86,179.03,31.402,8.8082,,,,,,,,,
40.367,-79.86,179.03,32.548,8.809,,,,,,,,,
40.368,-79.86,179.03,32.548,8.81,,,,,,,,,
40.37,-79.86,179.03,32.548,8.8112,,,,,,,,,
40.372,-79.86,179.03,32.548,8.8128,,,,,,,,,
40.374,-79.86,179.02,32.548,8.8146,,,,,,,,,
40.376,-79.86,179.02,32.549,8.8165,,,,,,,,,
40.377,-79.86,179.02,32.549,8.8184,,,,,,,,,
40.379,-79.86,179.01,32.549,8.8197,,,,,,,,,
40.381,-79.86,179.01,32.549,8.8202,,,,,,,,,
40.383,-79.86,179.02,32.549,8.8195,,,,,,,,,
40.385,-79.86,179.02,32.549,8.818,,,,,,,,,
40.386,-79.86,179.02,32.549,8.8161,,,,,,,,,
40.388,-79.86,129.63,32.55,6.9306,,,,,,,,,
40.39,-79.86,101.42,32.55,5.465,,,,,,,,,
40.392,-79.86,101.33,32.551,5.465,,,,,,,,,
40.394,-79.86,101.19,32.553,5.4649,,,,,,,,,
40.395,-79.86,100.93,32.556,5.464,,,,,,,,,
40.397,-79.86,106.15,33.569,5.5924,,,,,,,,,
40.399,-79.86,112.24,34.39,5.7221,,,,,,,,,
40.401,-79.86,125.37,35.683,5.9263,,,,,,,,,
40.402,-79.86,138,36.878,6.1139,,,,,,,,,
40.404,-79.86,139.72,36.687,6.1862,,,,,,,,,
40.406,-79.86,139.26,36.44,6.1809,,,,,,,,,
40.408,-79.86,138.96,36.346,6.1793,,,,,,,,,
40.41,-79.86,138.78,36.303,6.1786,,,,,,,,,
40.411,-79.86,138.67,36.28,6.1782,,,,,,,,,
40.413,-79.86,138.59,36.267,6.1779,,,,,,,,,
40.415,-79.86,138.54,36.258,6.1778,,,,,,,,,
